Tweet,Image_Url,Image_Name,Qn1,Qn2,Qn3,Tweet_id
Mary Berry would not forgive of this Xmas #BakingFail. Added my egg to too hot molasses ma… https://t.co/9aol4LBk36 https://t.co/RpLEmqGaao,http://pbs.twimg.com/media/CzVXTSrXUAAyYCE.jpg,CzVXTSrXUAAyYCE.jpg,yes,no,NA,807647698505658369
When you melt the butter a little too long!! Ha #bakingfail https://t.co/ePoW6oCEDf,http://pbs.twimg.com/media/CyPc8X1UAAEtLp8.jpg,CyPc8X1UAAEtLp8.jpg,yes,no,NA,802728099385315330
How's your morning going? #bakingfail https://t.co/StmTIaO5D5,http://pbs.twimg.com/media/Cx9hxmhW8AAn8JT.jpg,Cx9hxmhW8AAn8JT.jpg,yes,no,NA,801466769978327041
Accidentally put in an extra stick of butter and ruined my vanilla whoopie pie batter. #bakingfail https://t.co/0sq8d33W2K,http://pbs.twimg.com/media/Cx1IZojUcAAgd5i.jpg,Cx1IZojUcAAgd5i.jpg,yes,no,NA,800875925407678465
What happens when you forget to put yeast in your breadmaker. 4 hours well spent then…  #bakingfail https://t.co/YlxUPWvGBb,http://pbs.twimg.com/media/Cxy9sneXgAQVJQd.jpg,Cxy9sneXgAQVJQd.jpg,yes,no,NA,800723413891448832
Maybe it's better to leave the #bakingflair to the professionals. #bakingfail  @RosannaPansino https://t.co/f3oOAIjHGx,http://pbs.twimg.com/ext_tw_video_thumb/800505764313853952/pu/img/CFWJMQb4r2Ne8Qy9.jpg,CFWJMQb4r2Ne8Qy9.jpg,yes,no,NA,800505810946236417
"Why is baking so hard?! I’m a really good cook, but this eludes me. #bakingfail https://t.co/kuqEtFhLp7",http://pbs.twimg.com/media/DRiUH0BUIAAGskk.jpg,DRiUH0BUIAAGskk.jpg,yes,no,NA,943666991641980928
Oh  oh...day job Xmas #potluck tomorrow...&amp; I have terrible potluck performance anxiety. I can cook fabulously until you tell me it's for a potluck and then .... #cookingfail #bakingfail https://t.co/sb8nwy4wXs,http://pbs.twimg.com/tweet_video_thumb/DRdl7EyUIAIVEW5.jpg,DRdl7EyUIAIVEW5.jpg,yes,no,NA,943334777897316352
"Seriously, @KitchenAidUSA. Putting a hot towel around cookie batter is not really an option for releasing the mixing bowl. #bakingfail #gettingtiredofthis #itsstillstuck https://t.co/ksgoMbS8kL",http://pbs.twimg.com/media/DRXGm4iV4AEutBT.jpg,DRXGm4iV4AEutBT.jpg,yes,no,NA,942878075162836992
Shocking baking results this morning. Still peeling @Tesco 's greaseproof paper off my biscuits  #bakingfail #unhappycustomer #unhappykids https://t.co/1ICsEAscEY,http://pbs.twimg.com/media/CwzsO5JXgAAJyUS.jpg,CwzsO5JXgAAJyUS.jpg,yes,no,NA,796270997049638912
Real life #ameliabedilia 90% done mixing the banana bread and realize I have no baking soda! #whoops #bakingfail  https://t.co/qPPfUChdip,http://pbs.twimg.com/media/CwsyRTFXAAAp5py.jpg,CwsyRTFXAAAp5py.jpg,yes,no,NA,795785047051829248
Anybody want some crusty dough? #bakingfail https://t.co/qlsu3ZvV5Z,http://pbs.twimg.com/media/Cwmu_SSWgAMXxYT.jpg,Cwmu_SSWgAMXxYT.jpg,yes,no,NA,795359233822887936
Lesson learned: Don't use cornbread mix older than 1.5 years past the expiration date. At least it smells cozy in here. #bakingfail https://t.co/QrLA9f71rK,http://pbs.twimg.com/tweet_video_thumb/Cwd4xFyUUAAQegY.jpg,Cwd4xFyUUAAQegY.jpg,yes,no,NA,794736649859055616
Why did I agree to bake gingerbread cookies for work?  #bakingfail #canijustgotobedpls https://t.co/aExoOULHWW,http://pbs.twimg.com/tweet_video_thumb/DQ9SBjjXcAA7NVW.jpg,DQ9SBjjXcAA7NVW.jpg,yes,no,NA,941061043253587968
My latest cooking fail (or is it?)...#campervan #Cooking #Cookbook #bakingfail https://t.co/9rTx34JxxL https://t.co/2pCsIBmYzR,http://pbs.twimg.com/media/Cvy7YEZXEAAwgfv.jpg,Cvy7YEZXEAAwgfv.jpg,yes,no,NA,791713796410707969
So sad our crust was home to a critter @kroger #bakingfail #gross #bugs https://t.co/LWzVaas6b2,http://pbs.twimg.com/ext_tw_video_thumb/940033338340925440/pu/img/4h2Da0KwBInwCAMc.jpg,4h2Da0KwBInwCAMc.jpg,yes,no,NA,940033381886070784
Bad news: cookies stuck to the pan and are unsuitable to share with coworkers. Good news: I get this hot mess all to myself. #bakingfail https://t.co/2cKJMNXUV9,http://pbs.twimg.com/media/DQs08SDXkAA_U89.jpg,DQs08SDXkAA_U89.jpg,yes,no,NA,939903282465689605
That did not go as planned. #bakingfail https://t.co/jkH2vPxnTU,http://pbs.twimg.com/media/CubFBxbXEAAj6p7.jpg,CubFBxbXEAAj6p7.jpg,yes,no,NA,785531820968476672
"Even when the recipe says to only butter the pan, kids, always use muffin liners. #bakingfail https://t.co/VDtr2fdvnb",http://pbs.twimg.com/media/DQKym0rVAAEozeJ.jpg,DQKym0rVAAEozeJ.jpg,yes,no,NA,937508067947642881
@MrAndyParsons my very own #bakingfail #peakbullshit #torchtheatre #milfordhaven https://t.co/Say1KJ7CkV,http://pbs.twimg.com/media/DQEcrf5WkAA6tf0.jpg,DQEcrf5WkAA6tf0.jpg,yes,no,NA,937061752902225920
@PBkayfate I was working and ready for live shots at 3:45 this morning!  8 hours earlier I sliced the whole tip of my finger trying to poke holes for this trick.... it's still bleeding. #BakingFail #SendHelp https://t.co/BtOA3R6LFf,http://pbs.twimg.com/media/DPUe2eEV4AAw4B0.jpg,DPUe2eEV4AAw4B0.jpg,yes,no,NA,933686758881021952
"What, like it's hard? Yes, hard as a rock.  Err, hard as a hockey puck actually. #bakingfail #grandmasbiscuits https://t.co/YODMDBwM6P https://t.co/IS4GCmJH5F",http://pbs.twimg.com/media/DONwaldVAAA2pGq.png,DONwaldVAAA2pGq.png,yes,no,NA,928709554061430785
"Was ready to bake up some snickerdoodles, only to find I'm out of shortening. #bakingfail https://t.co/UTZoeDLGK8",http://pbs.twimg.com/tweet_video_thumb/DN5q_EiUIAAKvCO.jpg,DN5q_EiUIAAKvCO.jpg,yes,no,NA,927296212864204801
Softened butter ≠ melted butter #bakingfail https://t.co/YF96T4OJCN,http://pbs.twimg.com/media/DNu-dEVUQAANVJf.jpg,DNu-dEVUQAANVJf.jpg,yes,no,NA,926543587692695557
Note to self: when it says grease and line the baking tin - it means grease the baking lining and not the tin #bakingFail #stillHavingFun https://t.co/4xYflN2bxY,http://pbs.twimg.com/media/DNlQb96XcAEDbqJ.jpg,DNlQb96XcAEDbqJ.jpg,yes,no,NA,925859651790495744
"The pathetic result of operating a bread machine with a hangover, and so forgetting the yeast #bakingfail  https://t.co/qTR0QMqQsI",http://pbs.twimg.com/media/DNPP0bWXkAI2ZZh.jpg,DNPP0bWXkAI2ZZh.jpg,yes,no,NA,924310886436737024
"Sigh. Substitutions are hard 
#bakingfail #glutenfree #dairyfree https://t.co/Mej5jh5lQL",http://pbs.twimg.com/media/DMW8W5PXUAEIpSr.jpg,DMW8W5PXUAEIpSr.jpg,yes,no,NA,920348802837606400
"Bugger! #bakingfail
I thought I’d bake with the fan on tonight when I usually don’t use it. Didn’t think to check … https://t.co/EeptP4Mmnw https://t.co/TjyQSVrLng",http://pbs.twimg.com/media/DMVOVl8XcAAqfns.jpg,DMVOVl8XcAAqfns.jpg,yes,no,NA,920227834819416065
When you feel like baking cookies...but forget to add ALL of the required flour ‍♂️ #imnotbettycrocker #bakingfail https://t.co/v6N0ESMbl1,http://pbs.twimg.com/tweet_video_thumb/DL_BQHTW0AABGVX.jpg,DL_BQHTW0AABGVX.jpg,yes,no,NA,918665350585245697
Have no fear I #bake it like you like it! #bakingfail https://t.co/fwvj6KaXyR,http://pbs.twimg.com/media/DLOWZT5XcAE5jSz.jpg,DLOWZT5XcAE5jSz.jpg,yes,no,NA,915240512998830082
"I consider myself pretty good in the kitchen, but one thing I always fail at baking is cookies  #bakingfail https://t.co/mHMZXZjp8a",http://pbs.twimg.com/media/DJ0pBxdVwAURqhF.jpg,DJ0pBxdVwAURqhF.jpg,yes,no,NA,908927829970100224
"Burnt #puffpastry ,a miniature #HarryPotter wand or a burnt puff pastry HPwand#burntfood #bakingfail #magicwand #WhereIsMyLetter #Hogwarts https://t.co/Ap393TN583",http://pbs.twimg.com/media/DJcW6IvXcAE2elo.jpg,DJcW6IvXcAE2elo.jpg,yes,no,NA,907219051407081474
When it's been in the oven for 20 minutes and someone points out that you haven't switched it on... #bakingfail #notthefirsttime https://t.co/EHDHOjAhqL,http://pbs.twimg.com/tweet_video_thumb/DH_yscQXgAUMXVp.jpg,DH_yscQXgAUMXVp.jpg,yes,no,NA,900705308447838209
Never again... #bakingfail https://t.co/lmQTOFvY6r,http://pbs.twimg.com/media/DGxP3pAXsAAFOfA.jpg,DGxP3pAXsAAFOfA.jpg,yes,no,NA,895178247981477889
When the pumpkin spice donut holes you were so excited for don't turn out... #badpumpkin #sosad #bakingfail https://t.co/qxBM6Cb0H1,http://pbs.twimg.com/tweet_video_thumb/DGh5HMfVYAE2Bxk.jpg,DGh5HMfVYAE2Bxk.jpg,yes,no,NA,894097744888975360
Sigh. #bakingfail https://t.co/Z3gdbSpRRy,http://pbs.twimg.com/media/DGb0PsBVwAAMTYk.jpg,DGb0PsBVwAAMTYk.jpg,yes,no,NA,893670136925880320
When you walk in to find your proofing bread exploding and spilling out of the bowl. #bakingfail https://t.co/W9lO7NFp0t,http://pbs.twimg.com/tweet_video_thumb/DGEx-mUXgAA1MrY.jpg,DGEx-mUXgAA1MrY.jpg,yes,no,NA,892049172907655168
Well I won't be winning GBBO any time soon #bakingfail https://t.co/vr58m2y8w2,http://pbs.twimg.com/media/DF_0iVBXUAEcMjm.jpg,DF_0iVBXUAEcMjm.jpg,yes,no,NA,891700143174684677
The result of cooking with a toddler (what an exciting dial to turn!) #OvenNowAt250DegreesCelsius #bakingfail https://t.co/RmXKO0qubS,http://pbs.twimg.com/media/DE8XO7_W0AAxqI8.jpg,DE8XO7_W0AAxqI8.jpg,yes,no,NA,886954020497231872
When your best friend ruins your Souffle #betrayal #frienemies #bakingfail https://t.co/4KccwGs7ZD,http://pbs.twimg.com/tweet_video_thumb/DDDSDZzXoAAUNnP.jpg,DDDSDZzXoAAUNnP.jpg,yes,no,NA,878432898948501505
"Also one fail today: a miserable, flat sourdough! #bakingfail https://t.co/bg6sRzsxJ5",http://pbs.twimg.com/media/DDABOJBW0AAQkOB.jpg,DDABOJBW0AAQkOB.jpg,yes,no,NA,878203284514721792
You know it's too hot in the house to bake cookies when they fall together #bakingfail #toohot https://t.co/gdMwIFCk6e,http://pbs.twimg.com/media/DCjWZ4_UwAAYEwz.jpg,DCjWZ4_UwAAYEwz.jpg,yes,no,NA,876185878338588672
So I tried a new brownie recipe and this happened when I removed it from the pan. Damn that soggy bottom! #bakingfail https://t.co/6QY77fHbS9,http://pbs.twimg.com/tweet_video_thumb/DBNF1tkVoAA7Fov.jpg,DBNF1tkVoAA7Fov.jpg,yes,no,NA,870115956491657216
Got a bit carried away with the pink coloring- going to have a lurid pink marble cake! #baking #holidays #bakingfail https://t.co/wECKcU8yun,http://pbs.twimg.com/media/DA-XIt2U0AA7nDN.jpg,DA-XIt2U0AA7nDN.jpg,yes,no,NA,869079444626919424
Went to make some Mini Egg Blondies only to find there are no Mini Eggs left ... Damn Daniel. #Bakingfail #EasterWeekend https://t.co/kEMHSVmZuk,http://pbs.twimg.com/tweet_video_thumb/C9iGUbLW0AEfdTD.jpg,C9iGUbLW0AEfdTD.jpg,yes,no,NA,853579826816569344
Do not tell me that there are 24 wrappers for cupcakes when clearly there are 23. #EasterWeekend #BakingFail https://t.co/XoGY52X03k,http://pbs.twimg.com/media/C9fZe6cXkAAXz1Y.jpg,C9fZe6cXkAAXz1Y.jpg,yes,no,NA,853389788916977664
I don't think @PaulHollywood 's look like this... #shitcrossbuns #bakingfail https://t.co/yeBkYyZWmm,http://pbs.twimg.com/media/C9XeO5sU0AETkQz.jpg,C9XeO5sU0AETkQz.jpg,yes,no,NA,852832064252526592
Might be time for a new can of @clabbergirl baking powder. #bakingfail #expired17yearsago #notlikefinewine https://t.co/RTSBXRKDfZ,http://pbs.twimg.com/media/C8_R6ejVwAAYibB.jpg,C8_R6ejVwAAYibB.jpg,yes,no,NA,851129659265658880
Mums been baking again... mmm... #bakingfail https://t.co/T7nxA5gLhv https://t.co/TIx91teJci,http://pbs.twimg.com/media/C7yCBk7XgAIWkPT.jpg,C7yCBk7XgAIWkPT.jpg,yes,no,NA,845693795941453824
"I hope your Friday morning's going better than mine.... #bakingfail 

#vegan #glutenfree … https://t.co/Kd0DftAe0a https://t.co/zEqLHjzD0K",http://pbs.twimg.com/media/C7qjZJuV4AA_w2G.jpg,C7qjZJuV4AA_w2G.jpg,yes,no,NA,845167534617739265
We have to laugh along with @TattooedMartha in this gluten-free #bakingfail post. Has this happened to you?  https://t.co/R6GQXjJszY https://t.co/rhZXwb9JpR,http://pbs.twimg.com/media/C6lJmYWWcAACp8S.jpg,C6lJmYWWcAACp8S.jpg,yes,no,NA,840283734280667137
The previous tweet brought to you by the batch of puddle cookies I just made.  Puddle Cookies: The fat's gotta go somewhere. #BakingFail https://t.co/5aXKyxIftF,http://pbs.twimg.com/tweet_video_thumb/C6XGnMPWMAANbOx.jpg,C6XGnMPWMAANbOx.jpg,yes,no,NA,839295294382690304
Protip: Don't let go of the spoon as you're adding flour to the stand mixer... #BakingFail #MiddleClassTweets https://t.co/sPxsSCioL1,http://pbs.twimg.com/media/C6Qk-l3WgAAHOCR.jpg,C6Qk-l3WgAAHOCR.jpg,yes,no,NA,838836101410336768
"Errrm, the first pancake always goes wrong...right?! #bakingfail #pancake https://t.co/OpOBwDgv2K https://t.co/Vqct7LMDWC",http://pbs.twimg.com/media/C5yt6ApWYAAb6Ql.jpg,C5yt6ApWYAAb6Ql.jpg,yes,no,NA,836734845363585024
"Chocolate and cranberry flapjacks, though you wouldn't think it #bakingfail #maryberryletmedown #sad #baddaymadeworse https://t.co/JxcvHB1lpO",http://pbs.twimg.com/media/C5NBUS7W8AA3xUL.jpg,C5NBUS7W8AA3xUL.jpg,yes,no,NA,834082183774138370
#bakingfail Ugh. Cake was too moist for frosting&amp;crumbling.  so much for V-Day cake!! https://t.co/vLOWQkDt8e,http://pbs.twimg.com/media/C4mFkBCUMAAg2Og.jpg,C4mFkBCUMAAg2Og.jpg,yes,no,NA,831342468725485568
Baking is hard... Do you really need all of these fancy baking things anyway? #bakingfail #beginnerbaking #homemade https://t.co/mTh0dBzVVF,http://pbs.twimg.com/media/C37HeFMWMAA9sVO.jpg,C37HeFMWMAA9sVO.jpg,yes,no,NA,828318703360020484
"""@amandafaber3 That didn't go as planned. #burnedtoast #bakingfail https://t.co/F7CTRUktwh"" Is this your life? Check out our blog! https://t.co/xWgqRBCb26",http://pbs.twimg.com/media/C37HYfGWMAAR0GX.jpg,C37HYfGWMAAR0GX.jpg,yes,no,NA,828318608602329088
Hands up if you've been there! #cookingfail #bakingfail #foodie https://t.co/ZiKA2fWegJ,http://pbs.twimg.com/media/C2dYfQtWEAQoZVO.jpg,C2dYfQtWEAQoZVO.jpg,yes,no,NA,821724124968062976
This is how a loaf of bread is supposed to look right ? #bakingfail #baking #shit #somethingsnotright https://t.co/0Ws9XtprG8,http://pbs.twimg.com/media/C0ryM5YW8AE3WUQ.jpg,C0ryM5YW8AE3WUQ.jpg,yes,no,NA,813729065211404288
Won't be eating these for Christmas. #bakingfail #edubake #cakepops https://t.co/Lny7AHpBhQ,http://pbs.twimg.com/media/C0WgzUIUsAA6xx4.jpg,C0WgzUIUsAA6xx4.jpg,yes,no,NA,812232133548720129
"I made ""Ninja Bread Men"". Somehow I don't think I'll be qualifying for any Bake-Off shows judging by the state of these 
#bakingfail #GBBO https://t.co/YGR64dWXz1",http://pbs.twimg.com/media/C0QQfSQVIAAT0xG.jpg,C0QQfSQVIAAT0xG.jpg,yes,no,NA,811792010256338946
This is basically what happens every time I #bake. #bakingfail #wearwhatyoueat #flourparty http://t.co/Bjz9Sn50yV,http://pbs.twimg.com/media/B4G-zS6CEAA4CkA.jpg,B4G-zS6CEAA4CkA.jpg,yes,no,NA,540923225245364225
I'm so upset. #BakingFail  @ImShayWoods .. Why did I touch it .. Whyyyy http://t.co/lpQSrZgfkB,http://pbs.twimg.com/media/B06yKNfIMAALJJN.jpg,B06yKNfIMAALJJN.jpg,yes,no,NA,526554098146222080
"#Oops ""divide batter EVENLY between 12 cupcakes?!"" #fail #momsbirthday #bakingfail let's see what happens stay tuned. http://t.co/ab2nDutE9I",http://pbs.twimg.com/media/B042Z1HIMAE1P9n.jpg,B042Z1HIMAE1P9n.jpg,yes,no,NA,526418024484851713
Nobody's perfect! #bakingdisasters #bakingfail #oops #foodieblogger #foodblogroll #sydneyblogger #twitterbake #sydney http://t.co/NN5m3xDBQv,http://pbs.twimg.com/media/B0du9UuCEAA3qT6.jpg,B0du9UuCEAA3qT6.jpg,yes,no,NA,524509884549562368
"Ever start baking, thinking you're all set, then see the #mainingredient was not in the mix?  #Bakingfail #pumpkin http://t.co/Q6NalJOuab",http://pbs.twimg.com/media/Bzq_PdYCYAAcgEy.jpg,Bzq_PdYCYAAcgEy.jpg,yes,no,NA,520938980117057536
Gah! Third attempt at melting chocolate chips !!!  #bakingFAIL  http://t.co/Y2Rz0u2gFq,http://pbs.twimg.com/media/BzIQ_MKCEAACbxE.jpg,BzIQ_MKCEAACbxE.jpg,yes,no,NA,518495585775529984
Great British Bake Off here we come @LucyluluLucy !!! Or not. #bakingfail http://t.co/cxnkYYsSyp,http://pbs.twimg.com/media/Byk55-LCIAAZmsj.jpg,Byk55-LCIAAZmsj.jpg,yes,no,NA,516007313250205697
“@bonappetit: Worth getting out of bed for: http://t.co/SyVCltJh7j http://t.co/t7ZDLPsCVa” must try! My last biscuits were a #bakingfail,http://pbs.twimg.com/media/Bx5Z79pCEAAR755.jpg,Bx5Z79pCEAAR755.jpg,yes,no,NA,513008626362253312
Uh oh! Our scones aren't rising... #bakingfail http://t.co/890Q25BjNS,http://pbs.twimg.com/media/Bxqqv2bCcAAEBa_.jpg,Bxqqv2bCcAAEBa_.jpg,yes,no,NA,511909262109708288
"#bakingfail
2 hrs before my daughters birthday party. I don't care if it's not noon yet. I'm having a glass of wine. http://t.co/lrao2quThm",http://pbs.twimg.com/media/Bw3ebRcCQAAhgKL.jpg,Bw3ebRcCQAAhgKL.jpg,yes,no,NA,508306894385987584
Yeah.....baking is not my forte. #epicfail #bakingfail #butterexplosion #bananabreas http://t.co/5gmSwLhByC,http://pbs.twimg.com/media/BwSPKvZIcAAe4AP.jpg,BwSPKvZIcAAe4AP.jpg,yes,no,NA,505686473753260032
"Tragic Florentines #bakingfail. Shoulda just read the recipe properly, now just eating spoonfuls of buttery nuts :( http://t.co/D4TF2xFzWS",http://pbs.twimg.com/media/Bvgf9c0CIAAqsR2.jpg,Bvgf9c0CIAAqsR2.jpg,yes,no,NA,502186524361117696
"Nothing says ""Happy birthday, dear"" like a crumbling lump of cake, right? #bakingfail #sorryhoney http://t.co/nxQapg0dFR",http://pbs.twimg.com/media/Bu_zb5yCQAEkswX.jpg,Bu_zb5yCQAEkswX.jpg,yes,no,NA,499885744744173569
I baked some really crap Bakewell tarts #bakingfail #ifailatlife http://t.co/ay5L6LpV6t,http://pbs.twimg.com/media/BuSZn4xIcAAA0qO.jpg,BuSZn4xIcAAA0qO.jpg,yes,no,NA,496690772646068224
While making brownies this afternoon... #BakingFail http://t.co/DYm59S3loE,http://pbs.twimg.com/media/BuOgOvsCYAEDBJn.jpg,BuOgOvsCYAEDBJn.jpg,yes,no,NA,496416562359058432
"""It's impossible to mess up pull apart chocolate chip cookies"" well, let me prove you wrong #4thofJuly #bakingfail http://t.co/zjdf96BrLG",http://pbs.twimg.com/media/BrtORLvIcAAa572.jpg,BrtORLvIcAAa572.jpg,yes,no,NA,485067448329461760
"Guess the pic...1) Fake vomit or 2) Cookie.
answer: ugly cookie = #bakingFAIL http://t.co/SnwUUxFFXl",http://pbs.twimg.com/media/BpvB_hgCAAEWpNX.jpg,BpvB_hgCAAEWpNX.jpg,yes,no,NA,476187483319721984
Six cookies merged into one massive one #bakingfail http://t.co/eC3frWOh6B,http://pbs.twimg.com/media/Bn2jeL3IAAELQn_.jpg,Bn2jeL3IAAELQn_.jpg,yes,no,NA,467709678429151232
Crap. That was a wasted 5 hours. #bakingfail #hummingbirdbakery http://t.co/vrNEoMdaHg,http://pbs.twimg.com/media/Bn2d19hIIAAfJE8.jpg,Bn2d19hIIAAfJE8.jpg,yes,no,NA,467703486847918081
Think I fucked up with the yeast somehow... #bakingfail http://t.co/kGZiCbOfcn,http://pbs.twimg.com/media/BlIE9HyIEAA5J2E.jpg,BlIE9HyIEAA5J2E.jpg,yes,no,NA,455431962048884736
Would you like some cupcake with your charcoal? #bakingfail http://t.co/TEXf2q7WYf,http://pbs.twimg.com/media/BlDYLiYCUAAtks2.jpg,BlDYLiYCUAAtks2.jpg,yes,no,NA,455101256902524929
These may look tasty but I'm pretty sure tonight will be a #bakingfail #paleoproblems http://t.co/JaJMlq4vro,http://pbs.twimg.com/media/BkA3nM6IQAAmHd_.jpg,BkA3nM6IQAAmHd_.jpg,yes,no,NA,450421109792714753
I made blueberry banana bread. It would have turned out great if I didn't forget the sugar! #bakingfail http://t.co/ZFm6OvKlXj,http://pbs.twimg.com/media/BhCJcU-CMAAzZoO.jpg,BhCJcU-CMAAzZoO.jpg,yes,no,NA,437000283780939776
"Chocolate, peanut butter and marshmallow pies- that apparently took steroids while in the oven #bakingfail http://t.co/eUCCABYGfL",http://pbs.twimg.com/media/BffEC3cIEAAmSgP.jpg,BffEC3cIEAAmSgP.jpg,yes,no,NA,430027843092119552
"Massive and hilariously epic cupcake failure (yes, those are cupcakes). Not using that recipe again! #bakingfail http://t.co/rSJT6VSQpZ",http://pbs.twimg.com/media/Bfb91J_IQAQT-vR.jpg,Bfb91J_IQAQT-vR.jpg,yes,no,NA,429809904296419330
Monkey and I just baked the worst Swiss roll in the history if the world! #baking #epic fail #bakingfail ha ha http://t.co/OSayM4ooTY,http://pbs.twimg.com/media/BfUhmiYIEAI8wkv.jpg,BfUhmiYIEAI8wkv.jpg,yes,no,NA,429286285711507456
"I guess the ""best when use by"" date is on the mix box for a reason. #BakingFail http://t.co/1SGQpPaR46",http://pbs.twimg.com/media/BfQ1k8JCMAA1axO.jpg,BfQ1k8JCMAA1axO.jpg,yes,no,NA,429026773393612800
please join me in laughing at my triple tier gluten free courgette cake with lemon buttercream #bakingfail http://t.co/wq4gej2rWi,http://pbs.twimg.com/media/Be8MqI1IYAEbR1-.jpg,Be8MqI1IYAEbR1-.jpg,yes,no,NA,427574407822061568
